5600,5600,5600,5572.18,5552.59,5568.93,5600,6800,6665,5800,4500,3396.26,3115.5,2700,4136.18,4350,5600,8700,9000,9000,9000,9000,9000,6900
5600,5572,4700,3222,4000,5180,5578.46,6150,6800,6800,3200,2699,1450,1147,1130,3020,3800,8400,8900,9000,9000,9000,9000,6900
5600,5600,5600,5581.13,5579.55,5585.2,5600,6872.62,6858.58,6400,3100,3900,2700,2650,4136.18,4980,5600,8900,9000,9000,9000,9000,9000,6900
5600,5600,5600,5600,5600,5600,5600,6900,6900,6800,4136.18,4350,4136.18,4000,4980,5322.44,5600,8957.05,9000,9000,9000,9000,9000,6900
5600,5600,5579.5,5579.5,5572,5180,5583.19,4901,4450,3464,2958,1490,799,879,1998,3040,5524,8950,9000,9000,9000,9000,9000,6900
5600,5600,5579.97,5580.24,5582.59,5100,5582.95,5380,4500,3259,750,405,402,491,653,1350,3799,7900,9000,9000,9000,9000,9000,6900
5600,5600,5572.07,5200,5200,5100,5600,6788,6900,6875.93,4680,3200,2650,2650,2600,4136.18,3800,8949.31,9000,9000,9000,9000,9000,6900
5600,5600,5579.67,5582.87,5568.68,5180,5600,6900,6900,4900,3200,1239,1120,1014,1515,3200,5400,8950,9000,9000,9000,9000,9000,6900
5600,5600,900,405,405,900,4500,4900,4900,1280,1280,405,105,100,405,1000,3089,9000,9000,9000,9000,9000,9000,6900
5600,5569.4,5400,3040,3040,4745,5578.41,6900,6900,6400,4300,2650,1439,1001,4350,5000,3040,8949.8,9000,9000,9000,8950,8950,6900
5600,5500,5180,4000,3024.8,1000,3020,5880,6400,4100,3040,405,400.55,405,1120,3040,3040,8600,9000,9000,9000,8950.25,9000,6900
5600,5600,5590.93,5592.24,5590.42,5581.31,5600,4900,3900,3400,3400,499,499,499,499,3000,4800,8600,9000,9000,9000,9000,9000,6900
5600,5600,5580.15,5180,5180,4500,3900,4900,3900,3850,3500,3040,3450,4650,5197.62,5000,5600,9000,9000,9000,9000,9000,9000,6900
5600,5600,5579.68,5571.15,5569.6,5577.84,5600,6900,6900,6900,6900,5115,5500,5472.01,5500,5442.03,5600,8850,9000,9000,9000,9000,9000,6900
5600,5600,5580.46,5548.77,5180,5550,5579.47,6400,5880,3850,3450,1120,987,1100,3020,3040,4650,8985,9000,9000,9000,9000,9000,6900
5600,5600,5583.16,5584.03,5581.15,5577.26,5600,6800,6800,4600,3450,1120,987,1120,3040,4600,5566.87,9000,9000,9000,9000,9000,9000,6900
5600,5450,5572.1,5549.41,5535,5535,5582.75,6800,6860.94,6800,5900,3500,3040,3040,4650,3450,3020,7500,8800,8898.94,8950,9000,8950,6900
5480,5100,5510,5510,5510,5510,5582.38,6874.13,6900,6900,6900,5371.46,5115,5115,5534.56,5536.03,5567.16,8850,9000,8985,9000,9000,9000,6900
5600,5591.81,5587.77,5540,5540,5570.94,5600,6900,6900,6815,4800,3300,3850,3850,3899,3899,3300,5324,8950,8950,9000,9000,9000,6900
5600,5547,5547,5547,5547,5569.26,5600,6800,5880,4640,3250,3250,3300,3300,4299,4000,4649,3850,8950,8850,8950,9000,8950,6750
5400,5547,5547,5180,5405,4500,3900,4680,3800,3100,3300,450,402,402,1100,1440,1200,5300,8550,8950,9000,9000,8951.53,6879.91
5350,3700,3700,3700,4745,5547,1480,1350,2950,1449,1200,397,397,397,1997,1098,2450,3750,8500,8900,8952.34,9000,8900,6750
5560,5556,5180,5285,5170,5180,5500,6500,5900,3040,2450,2798,2000,2500,2000,3040,4935,7000,8942.04,8900,9000,9000,9000,6900
5585.28,5100,3040,4340,2490,3000,5582.21,5880,5909,5874,4000,405,1900,1900,2350,4199,4685,3690,8900,8900,9000,9000,9000,6900
5100,5180,4782.36,5180,5180,4745,5560.18,6200,5880,6873.07,4300,2400,2400,2350,3040,4350,4400,8500,8951.55,9000,9000,9000,9000,6900
5582.57,5577.29,5180,5280,4796.98,4782.36,3040,4000,5200,6861.01,6877.38,5200,5115,5200,5533.82,5115,5566.32,6800,8954.29,8800,8800,8900,8800,5870
4745,4827.77,4340,4745,4745,4796.98,5235,5380,6900,6900,6874.44,5469.2,5115,5050,5050,5115,5500,6800,8900,8800,8800,8900,8900,6800
5561.18,4137,498,952,960,1450,2500,3200,3040,3870,2450,577,385.44,1997,1997,3020,4650,6800,8949.82,9000,9000,9000,9000,6879.2
5582.12,5500,4796.98,5180,5180,5561,5600,6900,6900,6876.34,5115,5200,5115,5115,5115,5115,5563.11,8951.89,9000,9000,9000,9000,9000,6900
5581,5500,1750,4701,4745,4992,5582.9,6879.05,6874.52,5299,2450,405,254.11,405,1349,2998,3150,6701,9000,9000,9000,9000,9000,6900
5592.41,5585.74,5558.18,5371,5230,5100,5590.61,6900,6900,4680,4000,1442,1120,1442,2789,3850,5565.33,8917.12,9000,9000,9000,9000,9000,6900
5600,5600,5577.16,5585.29,5582.6,5585.67,5600,6900,6900,6872.8,6875.6,2350,2047,2300,5100,4980,5565.23,9000,9000,9000,9000,9000,9000,6900
5600,5587.01,5586.91,5585.56,5586.45,5586.06,5100,5415,4950,4500,3799,1497,1346,1700,1450,2450,3956,8900,9000,9000,9000,9000,9000,6900
5600,5583.75,5580.07,5558.88,5561.52,5557.08,5586.69,6846.41,4000,3000,2000,790,790,992,250,1210,3020,9000,9000,9000,9000,9000,9000,6900
5600,5583.47,5580.33,5584.26,5397,5407,5600,6900,6900,4550,1477,100,100,200,800,3020,5560,8900,9000,9000,9000,9000,9000,6900
5600,5583.98,5250,5227,4810,5557.49,5600,6900,6900,6874.58,1998,1439,855,1439,1898,2898,4349,8700,9000,9000,9000,9000,9000,6900
5600,5561.13,5200,4340,4399,5100,5600,6900,6857.42,4500,3999,2135,1800,1895,2945,4350,4650,8922.26,9000,9000,9000,9000,9000,6900
5600,5582.89,5585.04,5586.23,5587.5,5562.99,5600,6900,6800,5880,2495,2535,2300,2535,3297,3040,4350,8600,9000,9000,9000,9000,9000,6900
5600,5584.04,5589.46,5586.81,5577.16,5582.1,5585.14,6873.74,6800,5722,2494,870,350,870,1450,2844,4238,8900,9000,9000,9000,9000,9000,6900
5600,5590.43,5588.11,5582.22,5580.55,5578.01,5589.65,6876.27,5880,4499,1878,687,850,687,687,2950,3039,6150,9000,9000,9000,9000,9000,6900
5600,5587.41,5583.71,5578.46,5587.55,5582.17,5385,4300,4450,3039,3040,100,100,100,100,1300,3039,5970,9000,9000,9000,9000,9000,6900
5600,5500,1750,1111,1310,4340,5027.91,6664.74,4680,3039,1300,90,90,90,405,3020,4350,8953.33,9000,9000,9000,9000,9000,6900
5600,5555,5583.04,5561.91,5481,5481,5600,6900,6900,4500,4500,100,70,100,2984,4349,5550,9000,9000,9000,9000,9000,9000,6900
5600,5592.21,5585.79,5373,5125.32,5450,5600,6900,6900,6900,6621,955,680,1878,4980,5421,5564.6,9000,9000,9000,9000,9000,9000,6900
5600,5555,5508,5562.33,5562.96,5515,5600,6900,6900,6900,6880.26,2500.69,1498,3000,5467.53,5400,5523.73,9000,9000,9000,9000,9000,9000,6900
5587.91,4340,4830,1750,3140,4745,5583.77,3033,4680,4700,4700,1120,950,1800,4150,5000,5100,8000,8450,8900,8948.71,8952.01,8600,6700
3000,4709,5500,5500,5500,5500,3080,3040,4679,4679,4300,2450,2100,2450,2000,4350,4600,6500,8500,8945.86,9000,9000,8900,6780
2930,5000,4745,4745,4745,5500,3980,1300,4000,4250,4000,399,399,399,298,3100,4550,5900,8900,9000,9000,9000,9000,6900
4980,4340,5000,5000,4340,3980,3020,5880,5380,3850,1113,90,89,100,399,3850,5522,8951.77,9000,9000,9000,9000,9000,6900
5600,5600,5587.22,5583.83,5582.03,5586.69,5600,6900,6900,6900,6900,100,100,100,3000.69,5537.46,5600,5480,9000,9000,9000,9000,9000,6900
5600,5593,5538,4745,4340,5538,5600,6900,6900,6900,5380,4350,3980,4650,5468.69,5500,5600,9000,9000,9000,9000,9000,9000,6900
5600,5587.73,4745,4700,4745,5000,5600,6900,6900,4180,3980,1400,405,1105,1105,1960,3040,5480,9000,9000,9000,9000,9000,6510
5600,5180,4745,4500,4340,5562.86,5600,6873.47,6900,6875.13,3800,100,100,100,1875,1399,5567.29,9000,9000,9000,9000,9000,9000,6900
5600,5600,5586.76,5560.27,5288,5587.4,5600,6900,6900,5880,4600,405,100,389,3500,4650,5600,9000,9000,9000,9000,9000,9000,6900
5600,3980,3000,1450,1000,2872,1450,1350,1350,2900,1250,388,405,388,1500,1450,4180,9000,9000,9000,9000,9000,9000,6900
5600,4300,3500,3040,3040,3980,5582.87,6900,6900,6873.8,3980,2995,2995,2995,2995,3040,4350,9000,9000,9000,9000,9000,9000,6900
5600,5583.32,4745,4340,4500,4745,5600,6900,6900,6900,5800,2995,2987.5,2990,3890,4350,5600,9000,9000,9000,9000,9000,9000,6900
5590,5557.62,4000,3980,3980,4745,5180,6900,6900,6900,6900,5395,5371,5349,5535.89,5600,5600,9000,9000,9000,9000,9000,9000,6900
5585.95,5582.9,5180,4745,5174,5561.42,4670.69,6900,6900,6900,6876.33,5295,4650,4980,5489,5534.61,5600,9000,9000,9000,9000,9000,9000,6900
5581.1,4340,3000,2666,3000,3601,4500,6875.66,6875.8,5901,2890,750.65,650.55,620,2999,2890,3020,8945.92,9000,9000,9000,9000,9000,6900
5600,4616,4340,1750,2000,3040,5179,4680,3150,4364,999,1490,1120,1490,1120,1220,3040,9000,9000,9000,9000,9000,9000,6900
2900,1000,650,1000,1000,3040,1300,1350,870,2510,999,2885,2872,2749,2900,1199,2750,4244,8900,8900,9000,9000,8900,6800
5586.09,3040,1750,3040,1750,3040,5584.44,6900,6900,6900,3900,2885,2872,2749,2800,4980,5568.82,8950.8,9000,9000,9000,9000,8900,6762
5586.62,3040,2500,3980,3980,4586,4988,6874.05,6900,6900,6900,5471.2,5384,5535.26,5557.21,5557.14,5600,9000,9000,9000,9000,9000,8800,5470
5550,4511,4181,3980,3980,4225,4000,6810,6900,6862.96,6800,3499.13,3170,3170,5000,5480,5600,8900,9000,9000,9000,9000,8680,5301
4340,3980,1750,2500,3680,3980,5586.56,6900,6900,6900,6900,5589.34,5567.04,5563.95,5589.38,5568.33,5600,8949.83,9000,9000,9000,9000,8944.19,6838.39
5600,5586.9,5581.46,5582.01,5582.16,5582.56,5600,6900,6900,6900,6900,5541.17,4650,5513.42,5515.66,5542.1,5600,9000,9000,9000,9000,9000,9000,5000
5585.83,4745,4340,5577.96,5579.8,5562.76,4745,5880,6876.51,6900,3040,4650,4305,4650,4615,5588.55,5600,9000,9000,9000,9000,9000,9000,5000
5542.63,3040,2788,3980,3980,3980,3729,3968,4070,3988,1220,1120,755,398,988,3040,3020,8948.58,8953.35,8951.63,9000,9000,8700,5400
4000,4745,4070,4217.54,4170.88,3980,5577.48,6900,6900,6900,6900,5590.28,5565.55,5588.41,5590.81,5600,5600,9000,9000,9000,9000,9000,9000,6900
5543.08,4745,4737,4359,4600,4745,5578.66,6900,6900,6900,5880,3020,1120,1120,2950,4500,5600,8947.1,9000,9000,9000,9000,8949.01,5925
4000,4599,4340,4401,4745,4745,4862,6900,6900,6900,6800,5514.36,3980,3980,4970,5587.98,5600,8700,9000,9000,9000,9000,8500,5400
4000,3040,3040,4011,3594,3040,5230,5880,6800,5380,2450,900,405,405,378,1450,3150,8500,9000,9000,9000,9000,8400,5400
3980,4340,3959,3980,3500,4246,4555,6800,6600,1554,1300,378,100,100,250,1105,2700,7000,8946.56,9000,9000,8900,8300,6851.35
5543.16,4340,3667,3679,3730,3240,4300,6800,6800,3950,2750,1373,405,405,405,2989,3020,8952.09,8947.95,8900,8951.77,8900,8900,6874.33
5600,5542.64,5253,4330,4340,4745,4340,6800,6800,3039,3000,100,300,554,1119,3700,3200,8700,8900,8900,9000,8900,8900,6878.65
5557.04,4745,3980,4570,4348.35,4340,5581.93,6900,6900,6800,4650,990,100,990,1050,3000,3150,8300,9000,9000,9000,9000,8900,6877.62
5600,5291,4745,4755,4776,4716,5600,6900,6900,6602,2998,1049,1049,1049,1050,3150,4630,6000,9000,9000,9000,9000,8900,6876.98
5542.88,4550,3980,3980,4188,4000,4340,6842.18,6900,6800,5350,1493,1049,1493,1493,3000,5567.43,8943.69,9000,9000,9000,9000,8900,6873.98
1500,3040,1497,1497,1497,3040,3980,6900,6900,6900,5380,1493,1046,1493,1493,3000,5600,8948.2,9000,9000,9000,9000,8200,6800
3980,3980,1939,3400,3400,3400,3980,6873.73,6874.51,6877.93,3800,1390,953,953,1390,3150,5527.96,8921.14,9000,9000,9000,9000,8955.13,6875.78
5538.38,3980,4340,3980,3980,4000,5543.19,6868.4,6800,4499,2840,1840,1390,1390,1389,2800,4650,9000,9000,9000,9000,9000,8917.62,6848.44
5558.84,4300,3900,3980,3980,3900,4745,6800,6832.43,5380,3979,2799,1939,1939,3980,4980,5600,9000,9000,9000,9000,9000,8952.39,6800
5543.22,3900,1939,1939,1939,2000,1939,4138,5300,6750,5380,4000,3980,4350,3980,3980,3592.04,5480,8900,9000,9000,8953.23,7700,6700
5543.37,3700,1939,3040,2995,3040,2680,5880,6900,5880,5380,4700,3950,3199,2562,3040,4350,6500,8800,8900,8945.32,8400,5000,2000
1390,999.99,450,433,450,1240,1150,4180,4180,3040,2050,1340,490,1340,1840,2994,4000,8850,8400,8900,8900,8900,5980,1939
1390,385,250,249.44,250,940,999,5000,5500,4180,3039,1339,1339,1325,1339,1850,3290,5750,8100,8350,8900,8100,4180,1500
1390,350,150,130,133,1000,1390,4680,6447.18,5380,5000,1832,1318,900,1832,3000,3000,4000,7000,8100,8100,8100,3800,1390
1390,250,100,100,100,240,219.44,1850,4000,3200,3900,1828,1290,250,1750,3287.44,3900,4900,6485,7000,8000,7500,5000,3300
3980,1500,200,100,100,1390,1390,3200,4680,5880,5600,3200,3287.44,3287.44,3785.66,4650,5600,4980,6500,8000,8000,8945.96,8948.61,3980
4340,3000,1500,1500,1500,3300,5540.65,6900,6900,6900,6895.64,5568.01,5564.1,5565.78,5567.84,5567.3,5565.21,7000,8500,8948.94,9000,8952.44,8500,3900
3900,1450,1450,350,1099.67,3600,5000,6900,6900,6800,4250,1750,1290,1750,2500,3700,4650,7000,8944.58,9000,9000,9000,8951.31,4780
290,100,98,80,90,100,3900,6900,6877.19,4500,2500,100,100,1740,1000,1350,3450,5975,8900,8900,8900,8953.14,8900,3100
4500,1134.5,300,100,100,1134.5,5530,6900,6900,6900,5880,3000,1000,3000,2950,3200,5500,8952.12,9000,9000,9000,9000,9000,6872.28
5530,4745,3900,1850,2380,4340,5581.58,6900,6900,6900,6900,5400,4650,4650,4980,5400,5600,9000,9000,9000,9000,9000,9000,6848.01
5538,5530,5530,5530,5530,5530,5525,6785,6790,6858.26,6790,5535,5535,5535,5535,5535,5540,8947.45,9000,9000,9000,9000,8940,6835
257,2550,100,100,100,100,98,1323,3150,3150,2736,2650,2160,1700,1650,1650,2000,5975,8949.49,9000,9000,9000,8950.64,5180
4340,3980,1909,300,1055,3000,4700,6900,6900,6890,4417,4350,3950,3950,3980,4350,4407,7101.9,8949.4,9000,9000,9000,8953.31,6848.48
4340,4745,4340,3900,3980,5180,5544.39,6900,6900,6900,5380,4980,5514.75,5564.77,5564.46,5570,5600,8947.54,8942.67,9000,9000,9000,9000,6847.35
3900,4300,3900,2050,2108,3980,4700,5380,6800,5880,4680,4350,3960,4350,3960,3700,3500,5500,8900,9000,9000,9000,8900,5550
3980,3900,2050,2000,1054,2998.99,4745,4680,6800,4600,3400,3400,2920,2980,3000,2920,2550,5400,8900,9000,9000,8948.28,8948.08,6847.75
5500,5530,5530,4745,4500,5530,5541.55,6780,6800,6760,3980,2997,2650,2965,2997,2997,4850,8860,8945.99,9000,8949.59,8950.31,8951.22,6850.87
5600,5600,5600,5543.43,5539.56,5540.15,5600,5880,6900,6874.44,6835.25,4350,2480,3000,4980,5567.63,5600,9000,9000,9000,9000,9000,8951.81,6900
5577.18,5580.67,5541.38,5180,4745,5180,4745,4200,5000,4000,2010,2140,1920,2036,2050,3000,2650,8900,8900,8951.22,9000,9000,8900,6877.46
5600,5543.68,5180,4745,4700,4745,4500,5000,6900,5380,3000,3400,2550,2550,2130,4099,5562.43,9000,8950.89,9000,9000,8900,8500,6874.02
5542.12,5537.7,4921,3980,4340,5180,5530,6900,6900,6790,5350,3910,3904,3899,3887,3900,5520,8900,8900,9000,8900,8900,8890,6830
4340,4745,4340,3268,3900,4340,4340,6840,6900,6830,5315,3909,3850,3400,3000,3931,5550.45,8888,8888,8888,8888,8850,8500,6000
5180,5100,4340,3980,4000,5495,4700,6020,6900,6860.38,5690,4650,2998,2998,2963,3144.8,4500,8700,8900,9000,9000,8850,8600,6805
5535,5180,4600,3579.99,4000,5180,5180,6790,6900,6900,6862.72,4980,3880,3880,3880,4650,4650,8800,8900,9000,9000,8600,8200,6700
5535,5535,5180,4000,4000,4745,5535,6790,6800,6859.47,6830,3880,2550,2499,2998,3880,5520,9000,8900,9000,9000,8944.22,8600,6830
5535,5535,5180,4340,4340,4340,5180,5550,5380,4800,4179,2600,2350,2010,2499,4650,5600,5600,8875,8900,8952.55,8900,8600,6975
4745,4340,3980,2550,3850,3980,5535,6900,6900,6900,6900,5538.34,4980,5510,5568.46,5564.37,5600,9000,9000,9000,9000,8952.35,8830,6000
5530,4900,4340,2550,3980,4340,5535,6800,6900,6900,6780,5530,5400,5530,5535,5566.23,5600,9000,9000,9000,9000,8900,8830,6830
5535,5530,5180,4340,4745,5530,5535,6780,6900,6900,6780,5535,5530,5530,5542,5600,5600,9000,9000,9000,9000,8580,8890,6830
5530,5530,4427,4000,4173,4741,4982,6700,6900,6900,6876.28,5535,5535,5535,5535,5563.62,5600,8900,9000,9000,8900,8580,8700,6830
5180,4340,3500,3000,3000,3980,4368,4680,5599,5880,5350,3879,3879,3550,3850,4650,5566.51,8810,8900,8900,8810,8000,5980,4494
5100,4340,2950,2550,2950,3400,3980,4680,5189,4700,4679,4350,3400,4650,4650,5510,5600,8890,8890,8890,8890,8600,6800,6795
4745,3980,2550,2050,2050,3000,3198,3000,2998,2998,2998,2998,2950,2998,3844,5510,5565.94,8890,8890,8890,8890,8890,8910,6835
5100,4000,2550,1100,2050,3197,3800,6840,6900,6900,6900,5562.48,5535,5535,5541.54,5600,5600,8949.96,8890,8890,8890,8700,8910,6835
2986,2550,2986,2050,2550,2986,3980,4680,5825,5200,3200,3864,2850,2550,3864,5539.78,5600,8952.81,8943.61,8900,8700,7800,8100,5180
2986,2950,2680,2050,2050,2680,3698,5880,6800,5600,3599,2500,2549,3000,3699,5550,5600,9000,8955.01,8900,8900,8800,7000,4780
3980,3978,2986,2550,2986,2800,3980,6800,6800,3600,2998,3689,2549,2535,3800,5567.44,5600,8950.36,8917.17,8900,8900,8900,7300,6841.85
4340,3970,2800,2800,3795,3795,3978,6800,6860.07,6799,4679,3499,3799,3844,5152.37,5563.2,5600,8930,8930,8900,8400,6203,7300,4780
3970,3000,2500,2500,2500,2000,2800,4680,6850,6850,6858.07,5514,4649,4650,5542.31,5538.47,5600,8940,8940,8940,8700,6400,7800,4340
3100,2800,1500,1000,1000,1800,800,2950,3450,2450,2450,2250,2250,2250,3844,5530,5568.85,8940,8940,8940,8900,7800,7800,4780
3794,2900,2500,2500,2800,2900,4340,6800,6900,6900,6900,5569.83,5563.46,5565.91,5588.54,5600,5600,8952.63,8940,8940,8900,8846.75,8947.58,6852.68
4745,3964,3800,3794,3800,3964,4745,6872.6,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,8951.91,8952.18,8949.77,8942.58,6842.98
3970,2800,2000,1900,2000,2500,3970,6900,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,9000,9000,8948.13,8940,5600
4340,3970,3800,2500,3550,3955,3955,5380,6900,6900,6900,5600,5591.21,5600,5600,5600,5600,9000,8951.28,8940,8940,7500,7800,5600
3970,3100,2500,2049,2049,3800,3795,5380,6900,6900,6900,5600,5600,5600,5600,5600,5600,8944.14,8900,8788,6975,4980,5500,4340
3955,2500,2000,700,500,2000,800,2000,3850,4500,3870,3150,3150,3150,3870,5537.01,5600,8800,8600,8000,6000,4980,4980,3970
3970,4328,4328,3970,3970,3970,3000,2000,2100,2998,2499,2000,1999,1999,2000,4650,5600,8800,8600,8800,8100,5980,5000,4340
4340,2980,2000,2000,2000,2980,5180,6900,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,9000,9000,9000,9000,6900
5544.3,4328,3970,3200,3700,4000,5180,6900,6900,6900,6900,5550,5516.43,5600,5600,5600,5600,9000,9000,9000,9000,9000,8953.43,6873.64
5180,3944,2500,2000,2000,3000,3970,5380,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,9000,8948.4,6975,8947.09,6876.86
4340,3000,2500,2500,2500,3944,3100,4680,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,8952.19,8800,6500,8945.58,6847.69
5542.11,3970,3970,2980,3944,3944,3944,4680,6874.7,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,8950.8,8600,5400,7000,5400
3944,2970,2500,2000,500,1972,940,2450,4800,5880,5807,4800,4800,4812.69,5563.38,5600,5600,8800,8600,8300,7600,5980,5029,3970
2890,1930,1727.27,1000,290,1930,300,920,1200,1818.18,1750,1909.09,1750,1930,2986,4650,5568.15,8800,8800,8940,8687,7100,5700,3970
2950,2000,2000,1000,219,2000,1055,2950,4600,3499,2986,2409,2409,2000,3499,5500,5600,8600,8000,8100,7400,5400,5000,3970
3970,2900,2900,2500,2500,2900,2900,4680,6800,4680,3850,3450,2986,3870,4812.69,5564.94,5600,8800,8800,8500,8953.9,8900,7030,3970
4340,3970,3970,3850,3944,3944,3944,5880,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,8952.38,8917.54,8930,8900,7800,4800
3935,2890,2500,2000,2000,2500,3935,5380,6850,6900,6861.22,4980,4650,5000,5600,5600,5600,8800,8800,8600,8900,8300,7400,4780
3944,3178,2500,2500,2500,2600,3000,4680,6850,6850,6850,5563.56,5541.44,5600,5600,5600,5600,8800,8700,8100,8000,6900,5980,4340
3944,2800,2500,2000,1990,2000,2500,2000,4400,4680,5380,4980,4650,4900,4980,5500,5500,8400,8000,5980,5500,4980,4792,3900
5535,5500,5500,5500,5350,5350,5350,5906,5480,5998,6835.12,5542.18,5538.01,5538.65,5563.93,5500,5552.37,8300,8450,8880,8953.96,9000,8950.99,6830
5180,4340,4340,4340,4340,4340,5480,6846.81,6900,6900,6900,5510,5510,5510,5510,5600,5600,8300,8100,8339,8340,8300,8100,6780
5535,4340,3890,3890,3890,3925,5535,6876.54,6900,6900,6900,5600,5600,5600,5600,5600,5600,8900,8900,8900,8500,8300,7990,6835
5180,3875,3760,3760,3760,3875,5000,6840,6900,6900,6900,5600,5600,5600,5600,5600,5600,8800,8700,8800,8300,7600,7470,6835
5540.87,3925,3800,2890,2890,3925,5180,6790,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,9000,8952.79,8500,8300,6877.31
5600,4372,3925,3924,3925,4745,4745,6900,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,8943.96,8940,8700,8600,6790
4340,3924,3099,2500,2500,2890,3100,2450,6740.75,6900,6900,5600,5600,5600,5600,5600,5600,8500,7736,7880,7974,6212,6406,4742
3924,2500,2000,2000,1799,2000,2500,2500,4150,5850,6875.8,5600,5600,5538.35,5600,5600,5600,8944.44,8940,8200,7522,6945,6299,4500
3920,2500,2450,2000,2000,2500,2500,4180,6859.8,6900,6900,5600,5600,5600,5600,5600,5600,8200,5980,5980,8200,7540,8700,6235.99
5544.24,4340,4334,3844,3920,4340,3920,6800,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,8949.81,8950.48,8917.97,8900,6876.33
5180,3920,2890,2500,2500,3920,3920,6843.07,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,9000,8950.14,8946.22,8946.23,5840
5539.73,4320,3898,2890,2890,4320,3920,6870.06,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,9000,9000,9000,8950.49,6878.05
5542.17,4320,3920,3920,3920,4745,4320,6800,6873.78,6858.71,6500,4349,3970,4650,5600,5600,5600,9000,8952.59,8947.37,8900,8900,8700,6850.52
5600,5539.61,4745,4304,4320,5537.69,5544.22,5600,6800,4615,3905,2998,2998,3905,5562.45,5600,5600,8900,8900,8700,8900,8500,7999,4780
5541.97,4413,3849,3000,2890,3849,4320,4115,6500,6879.1,6900,5600,5600,5600,5600,5600,5600,8950.79,8949.37,8945.98,8950.67,8950,8950.95,5450
4745,3920,2890,2500,2500,3849,5059.63,6877.41,6879.59,6900,6900,5600,5600,5600,5600,5600,5600,8947.91,8952.31,8950.17,8915.45,8952.75,8917.5,6875.76
4320,3920,2500,2000,2500,3748,4320,5600,5600,6857.7,6830,5600,5600,5600,5600,5600,5600,8940,8940,8940,8940,8940,8500,6027
3548.25,3849,2500,2500,2500,3920,3920,4180,5600,5600,4000,3800,3350,3600,4000,5400,5562.61,8900,8800,8800,8600,8600,8600,5600
4304,5400,4320,4304,3920,4320,4000,4680,6877.93,6872.62,6830,3970,3050,3900,5538.8,5600,5600,8900,8900,8850,8200,4980,4980,4320
4000,4000,3000,2890,3000,3849,3500,5267,6830,6830,5600,3970,3800,4200,5565.7,5600,5600,8900,8850,8500,8400,7174.47,5638.5,4320
3849,3800,3885,3000,3000,2678,2500,2678,5410,6830,6876.99,5600,5565.36,5565.56,5538.68,5563.2,5600,8900,8300,8000,6701,5000,4945,3500
3885,2890,2890,2890,2890,2890,2890,2678,4200,5845,3935,3300,3300,3300,3935,5500,5600,8900,8900,8600,8900,8951.62,8600,5145
4270,3849,3870,3870,3870,3849,4270,5800,6900,6900,6900,5600,5600,5600,5600,5600,5600,8900,8900,8949.16,8953.34,8949.87,8947.31,4752
3000,2678,2500,2000,2000,2500,2890,4307,5380,6878.48,6830,4500,4500,4500,5516.76,5514.2,5600,8600,8900,8900,8900,8600,8600,3970
3500,2890,2678,2500,2500,2890,2890,3000,4200,5550,5380,4295,4295,4295,4650,4650,5320,8800,8800,8500,6975,8800,5600,4200
5600,2890,2500,2500,2500,3800,4320,6900,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,9000,9000,9000,9000,6900
3920,3800,2390,2390,2390,3480,4745,5380,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,8946.64,8800,9000,8953.61,5980,6842.97
5538.94,4320,3920,2890,2890,3920,4320,4680,5893,6900,6900,5600,5600,5600,5600,5600,5600,9000,8950.29,8951.45,8800,8953.83,8300,6877.5
5543.26,5180,4745,3920,3920,4320,4745,4680,6879.83,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,9000,8948.34,8900,8917.58,6873.97
3800,3500,2890,2678,2700,2900,3920,4680,6900,6900,6900,5600,5600,5600,5600,5600,5600,9000,9000,8951.83,8605,8300,8400,6500
3000,2678,2500,2500,2500,2500,2700,2500,4300,4300,3970,3800,3050,3500,3970,5300,5567.88,8400,8200,8000,6000,4980,4980,5500
